date,product_id,product_name,category,region,units_sold,unit_price,revenue
2026-06-15,P302,AeroFry Air Cooker,Home & Kitchen,Region X,10,8999.0,89990.0
2026-06-15,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,12,8999.0,107988.0
2026-06-15,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,1,8999.0,8999.0
2026-06-15,P303,PureSip Bottle,Home & Kitchen,Region X,157,899.0,141143.0
2026-06-15,P303,PureSip Bottle,Home & Kitchen,Region Y,84,899.0,75516.0
2026-06-15,P303,PureSip Bottle,Home & Kitchen,Region Z,47,899.0,42253.0
2026-06-15,P304,LoomNest Bedsheet,Home & Kitchen,Region X,35,1799.0,62965.0
2026-06-15,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,15,1799.0,26985.0
2026-06-15,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,9,1799.0,16191.0
2026-06-15,P401,GlowLab Serum,Beauty,Region X,67,1299.0,87033.0
2026-06-15,P401,GlowLab Serum,Beauty,Region Y,33,1299.0,42867.0
2026-06-15,P401,GlowLab Serum,Beauty,Region Z,25,1299.0,32475.0
2026-06-15,P402,SilkTouch Shampoo,Beauty,Region X,129,449.0,57921.0
2026-06-15,P402,SilkTouch Shampoo,Beauty,Region Y,96,449.0,43104.0
2026-06-15,P402,SilkTouch Shampoo,Beauty,Region Z,58,449.0,26042.0
2026-06-15,P403,DewDrop Moisturizer,Beauty,Region X,102,799.0,81498.0
2026-06-15,P403,DewDrop Moisturizer,Beauty,Region Y,66,799.0,52734.0
2026-06-15,P403,DewDrop Moisturizer,Beauty,Region Z,34,799.0,27166.0
2026-06-16,P101,VoltX Pro 5G Phone,Electronics,Region X,50,24999.0,1249950.0
2026-06-16,P101,VoltX Pro 5G Phone,Electronics,Region Y,37,24999.0,924963.0
2026-06-16,P101,VoltX Pro 5G Phone,Electronics,Region Z,14,24999.0,349986.0
2026-06-16,P102,VoltX Lite 5G Phone,Electronics,Region X,50,14999.0,749950.0
2026-06-16,P102,VoltX Lite 5G Phone,Electronics,Region Y,12,14999.0,179988.0
2026-06-16,P102,VoltX Lite 5G Phone,Electronics,Region Z,17,14999.0,254983.0
2026-06-16,P103,SoundCore Buds,Electronics,Region X,123,2999.0,368877.0
2026-06-16,P103,SoundCore Buds,Electronics,Region Y,55,2999.0,164945.0
2026-06-16,P103,SoundCore Buds,Electronics,Region Z,29,2999.0,86971.0
2026-06-16,P104,NovaTab 11,Electronics,Region X,19,18999.0,360981.0
2026-06-16,P104,NovaTab 11,Electronics,Region Y,13,18999.0,246987.0
2026-06-16,P104,NovaTab 11,Electronics,Region Z,4,18999.0,75996.0
2026-06-16,P201,UrbanDen Jacket,Apparel,Region X,36,3499.0,125964.0
2026-06-16,P201,UrbanDen Jacket,Apparel,Region Y,21,3499.0,73479.0
2026-06-16,P201,UrbanDen Jacket,Apparel,Region Z,14,3499.0,48986.0
2026-06-16,P202,FlexiKnit Tee,Apparel,Region X,112,999.0,111888.0
2026-06-16,P202,FlexiKnit Tee,Apparel,Region Y,77,999.0,76923.0
2026-06-16,P202,FlexiKnit Tee,Apparel,Region Z,38,999.0,37962.0
2026-06-16,P203,TrailBlaze Sneakers,Apparel,Region X,34,4599.0,156366.0
2026-06-16,P203,TrailBlaze Sneakers,Apparel,Region Y,20,4599.0,91980.0
2026-06-16,P203,TrailBlaze Sneakers,Apparel,Region Z,5,4599.0,22995.0
2026-06-16,P204,CloudWeave Hoodie,Apparel,Region X,34,2199.0,74766.0
2026-06-16,P204,CloudWeave Hoodie,Apparel,Region Y,9,2199.0,19791.0
2026-06-16,P204,CloudWeave Hoodie,Apparel,Region Z,9,2199.0,19791.0
2026-06-16,P301,ChefPro Blender,Home & Kitchen,Region X,24,5499.0,131976.0
2026-06-16,P301,ChefPro Blender,Home & Kitchen,Region Y,9,5499.0,49491.0
2026-06-16,P301,ChefPro Blender,Home & Kitchen,Region Z,12,5499.0,65988.0
2026-06-16,P302,AeroFry Air Cooker,Home & Kitchen,Region X,12,8999.0,107988.0
2026-06-16,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,6,8999.0,53994.0
2026-06-16,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,3,8999.0,26997.0
2026-06-16,P303,PureSip Bottle,Home & Kitchen,Region X,160,899.0,143840.0
2026-06-16,P303,PureSip Bottle,Home & Kitchen,Region Y,59,899.0,53041.0
2026-06-16,P303,PureSip Bottle,Home & Kitchen,Region Z,34,899.0,30566.0
2026-06-16,P304,LoomNest Bedsheet,Home & Kitchen,Region X,25,1799.0,44975.0
2026-06-16,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,10,1799.0,17990.0
2026-06-16,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,9,1799.0,16191.0
2026-06-16,P401,GlowLab Serum,Beauty,Region X,67,1299.0,87033.0
2026-06-16,P401,GlowLab Serum,Beauty,Region Y,41,1299.0,53259.0
2026-06-16,P401,GlowLab Serum,Beauty,Region Z,27,1299.0,35073.0
2026-06-16,P402,SilkTouch Shampoo,Beauty,Region X,141,449.0,63309.0
2026-06-16,P402,SilkTouch Shampoo,Beauty,Region Y,76,449.0,34124.0
2026-06-16,P402,SilkTouch Shampoo,Beauty,Region Z,41,449.0,18409.0
2026-06-16,P403,DewDrop Moisturizer,Beauty,Region X,84,799.0,67116.0
2026-06-16,P403,DewDrop Moisturizer,Beauty,Region Y,49,799.0,39151.0
2026-06-16,P403,DewDrop Moisturizer,Beauty,Region Z,38,799.0,30362.0
2026-06-17,P101,VoltX Pro 5G Phone,Electronics,Region X,62,24999.0,1549938.0
2026-06-17,P101,VoltX Pro 5G Phone,Electronics,Region Y,41,24999.0,1024959.0
2026-06-17,P101,VoltX Pro 5G Phone,Electronics,Region Z,21,24999.0,524979.0
2026-06-17,P102,VoltX Lite 5G Phone,Electronics,Region X,50,14999.0,749950.0
2026-06-17,P102,VoltX Lite 5G Phone,Electronics,Region Y,28,14999.0,419972.0
2026-06-17,P102,VoltX Lite 5G Phone,Electronics,Region Z,14,14999.0,209986.0
2026-06-17,P103,SoundCore Buds,Electronics,Region X,92,2999.0,275908.0
2026-06-17,P103,SoundCore Buds,Electronics,Region Y,54,2999.0,161946.0
2026-06-17,P103,SoundCore Buds,Electronics,Region Z,30,2999.0,89970.0
2026-06-17,P104,NovaTab 11,Electronics,Region X,23,18999.0,436977.0
2026-06-17,P104,NovaTab 11,Electronics,Region Y,5,18999.0,94995.0
2026-06-17,P104,NovaTab 11,Electronics,Region Z,5,18999.0,94995.0
2026-06-17,P201,UrbanDen Jacket,Apparel,Region X,36,3499.0,125964.0
2026-06-17,P201,UrbanDen Jacket,Apparel,Region Y,22,3499.0,76978.0
2026-06-17,P201,UrbanDen Jacket,Apparel,Region Z,22,3499.0,76978.0
2026-06-17,P202,FlexiKnit Tee,Apparel,Region X,127,999.0,126873.0
2026-06-17,P202,FlexiKnit Tee,Apparel,Region Y,59,999.0,58941.0
2026-06-17,P202,FlexiKnit Tee,Apparel,Region Z,33,999.0,32967.0
2026-06-17,P203,TrailBlaze Sneakers,Apparel,Region X,25,4599.0,114975.0
2026-06-17,P203,TrailBlaze Sneakers,Apparel,Region Y,17,4599.0,78183.0
2026-06-17,P203,TrailBlaze Sneakers,Apparel,Region Z,10,4599.0,45990.0
2026-06-17,P204,CloudWeave Hoodie,Apparel,Region X,32,2199.0,70368.0
2026-06-17,P204,CloudWeave Hoodie,Apparel,Region Y,23,2199.0,50577.0
2026-06-17,P204,CloudWeave Hoodie,Apparel,Region Z,13,2199.0,28587.0
2026-06-17,P301,ChefPro Blender,Home & Kitchen,Region X,19,5499.0,104481.0
2026-06-17,P301,ChefPro Blender,Home & Kitchen,Region Y,7,5499.0,38493.0
2026-06-17,P301,ChefPro Blender,Home & Kitchen,Region Z,5,5499.0,27495.0
2026-06-17,P302,AeroFry Air Cooker,Home & Kitchen,Region X,8,8999.0,71992.0
2026-06-17,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,7,8999.0,62993.0
2026-06-17,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,7,8999.0,62993.0
2026-06-17,P303,PureSip Bottle,Home & Kitchen,Region X,116,899.0,104284.0
2026-06-17,P303,PureSip Bottle,Home & Kitchen,Region Y,85,899.0,76415.0
2026-06-17,P303,PureSip Bottle,Home & Kitchen,Region Z,60,899.0,53940.0
2026-06-17,P304,LoomNest Bedsheet,Home & Kitchen,Region X,20,1799.0,35980.0
2026-06-17,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,6,1799.0,10794.0
2026-06-17,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,7,1799.0,12593.0
2026-06-17,P401,GlowLab Serum,Beauty,Region X,69,1299.0,89631.0
2026-06-17,P401,GlowLab Serum,Beauty,Region Y,46,1299.0,59754.0
2026-06-17,P401,GlowLab Serum,Beauty,Region Z,33,1299.0,42867.0
2026-06-17,P402,SilkTouch Shampoo,Beauty,Region X,207,449.0,92943.0
2026-06-17,P402,SilkTouch Shampoo,Beauty,Region Y,92,449.0,41308.0
2026-06-17,P402,SilkTouch Shampoo,Beauty,Region Z,52,449.0,23348.0
2026-06-17,P403,DewDrop Moisturizer,Beauty,Region X,90,799.0,71910.0
2026-06-17,P403,DewDrop Moisturizer,Beauty,Region Y,70,799.0,55930.0
2026-06-17,P403,DewDrop Moisturizer,Beauty,Region Z,36,799.0,28764.0
2026-06-18,P101,VoltX Pro 5G Phone,Electronics,Region X,42,24999.0,1049958.0
2026-06-18,P101,VoltX Pro 5G Phone,Electronics,Region Y,34,24999.0,849966.0
2026-06-18,P101,VoltX Pro 5G Phone,Electronics,Region Z,22,24999.0,549978.0
2026-06-18,P102,VoltX Lite 5G Phone,Electronics,Region X,54,14999.0,809946.0
2026-06-18,P102,VoltX Lite 5G Phone,Electronics,Region Y,26,14999.0,389974.0
2026-06-18,P102,VoltX Lite 5G Phone,Electronics,Region Z,14,14999.0,209986.0
2026-06-18,P103,SoundCore Buds,Electronics,Region X,77,2999.0,230923.0
2026-06-18,P103,SoundCore Buds,Electronics,Region Y,53,2999.0,158947.0
2026-06-18,P103,SoundCore Buds,Electronics,Region Z,35,2999.0,104965.0
2026-06-18,P104,NovaTab 11,Electronics,Region X,22,18999.0,417978.0
2026-06-18,P104,NovaTab 11,Electronics,Region Y,16,18999.0,303984.0
2026-06-18,P104,NovaTab 11,Electronics,Region Z,9,18999.0,170991.0
2026-06-18,P201,UrbanDen Jacket,Apparel,Region X,29,3499.0,101471.0
2026-06-18,P201,UrbanDen Jacket,Apparel,Region Y,21,3499.0,73479.0
2026-06-18,P201,UrbanDen Jacket,Apparel,Region Z,8,3499.0,27992.0
2026-06-18,P202,FlexiKnit Tee,Apparel,Region X,140,999.0,139860.0
2026-06-18,P202,FlexiKnit Tee,Apparel,Region Y,59,999.0,58941.0
2026-06-18,P202,FlexiKnit Tee,Apparel,Region Z,39,999.0,38961.0
2026-06-18,P203,TrailBlaze Sneakers,Apparel,Region X,23,4599.0,105777.0
2026-06-18,P203,TrailBlaze Sneakers,Apparel,Region Y,22,4599.0,101178.0
2026-06-18,P203,TrailBlaze Sneakers,Apparel,Region Z,11,4599.0,50589.0
2026-06-18,P204,CloudWeave Hoodie,Apparel,Region X,55,2199.0,120945.0
2026-06-18,P204,CloudWeave Hoodie,Apparel,Region Y,17,2199.0,37383.0
2026-06-18,P204,CloudWeave Hoodie,Apparel,Region Z,17,2199.0,37383.0
2026-06-18,P301,ChefPro Blender,Home & Kitchen,Region X,15,5499.0,82485.0
2026-06-18,P301,ChefPro Blender,Home & Kitchen,Region Y,5,5499.0,27495.0
2026-06-18,P301,ChefPro Blender,Home & Kitchen,Region Z,4,5499.0,21996.0
2026-06-18,P302,AeroFry Air Cooker,Home & Kitchen,Region X,7,8999.0,62993.0
2026-06-18,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,10,8999.0,89990.0
2026-06-18,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,8,8999.0,71992.0
2026-06-18,P303,PureSip Bottle,Home & Kitchen,Region X,132,899.0,118668.0
2026-06-18,P303,PureSip Bottle,Home & Kitchen,Region Y,78,899.0,70122.0
2026-06-18,P303,PureSip Bottle,Home & Kitchen,Region Z,38,899.0,34162.0
2026-06-18,P304,LoomNest Bedsheet,Home & Kitchen,Region X,22,1799.0,39578.0
2026-06-18,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,13,1799.0,23387.0
2026-06-18,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,10,1799.0,17990.0
2026-06-18,P401,GlowLab Serum,Beauty,Region X,65,1299.0,84435.0
2026-06-18,P401,GlowLab Serum,Beauty,Region Y,32,1299.0,41568.0
2026-06-18,P401,GlowLab Serum,Beauty,Region Z,33,1299.0,42867.0
2026-06-18,P402,SilkTouch Shampoo,Beauty,Region X,166,449.0,74534.0
2026-06-18,P402,SilkTouch Shampoo,Beauty,Region Y,103,449.0,46247.0
2026-06-18,P402,SilkTouch Shampoo,Beauty,Region Z,71,449.0,31879.0
2026-06-18,P403,DewDrop Moisturizer,Beauty,Region X,92,799.0,73508.0
2026-06-18,P403,DewDrop Moisturizer,Beauty,Region Y,49,799.0,39151.0
2026-06-18,P403,DewDrop Moisturizer,Beauty,Region Z,37,799.0,29563.0
2026-06-19,P101,VoltX Pro 5G Phone,Electronics,Region X,62,24999.0,1549938.0
2026-06-19,P101,VoltX Pro 5G Phone,Electronics,Region Y,36,24999.0,899964.0
2026-06-19,P101,VoltX Pro 5G Phone,Electronics,Region Z,21,24999.0,524979.0
2026-06-19,P102,VoltX Lite 5G Phone,Electronics,Region X,52,14999.0,779948.0
2026-06-19,P102,VoltX Lite 5G Phone,Electronics,Region Y,29,14999.0,434971.0
2026-06-19,P102,VoltX Lite 5G Phone,Electronics,Region Z,17,14999.0,254983.0
2026-06-19,P103,SoundCore Buds,Electronics,Region X,89,2999.0,266911.0
2026-06-19,P103,SoundCore Buds,Electronics,Region Y,46,2999.0,137954.0
2026-06-19,P103,SoundCore Buds,Electronics,Region Z,32,2999.0,95968.0
2026-06-19,P104,NovaTab 11,Electronics,Region X,21,18999.0,398979.0
2026-06-19,P104,NovaTab 11,Electronics,Region Y,6,18999.0,113994.0
2026-06-19,P104,NovaTab 11,Electronics,Region Z,5,18999.0,94995.0
2026-06-19,P201,UrbanDen Jacket,Apparel,Region X,28,3499.0,97972.0
2026-06-19,P201,UrbanDen Jacket,Apparel,Region Y,24,3499.0,83976.0
2026-06-19,P201,UrbanDen Jacket,Apparel,Region Z,15,3499.0,52485.0
2026-06-19,P202,FlexiKnit Tee,Apparel,Region X,156,999.0,155844.0
2026-06-19,P202,FlexiKnit Tee,Apparel,Region Y,64,999.0,63936.0
2026-06-19,P202,FlexiKnit Tee,Apparel,Region Z,30,999.0,29970.0
2026-06-19,P203,TrailBlaze Sneakers,Apparel,Region X,24,4599.0,110376.0
2026-06-19,P203,TrailBlaze Sneakers,Apparel,Region Y,16,4599.0,73584.0
2026-06-19,P203,TrailBlaze Sneakers,Apparel,Region Z,13,4599.0,59787.0
2026-06-19,P204,CloudWeave Hoodie,Apparel,Region X,35,2199.0,76965.0
2026-06-19,P204,CloudWeave Hoodie,Apparel,Region Y,26,2199.0,57174.0
2026-06-19,P204,CloudWeave Hoodie,Apparel,Region Z,17,2199.0,37383.0
2026-06-19,P301,ChefPro Blender,Home & Kitchen,Region X,20,5499.0,109980.0
2026-06-19,P301,ChefPro Blender,Home & Kitchen,Region Y,15,5499.0,82485.0
2026-06-19,P301,ChefPro Blender,Home & Kitchen,Region Z,6,5499.0,32994.0
2026-06-19,P302,AeroFry Air Cooker,Home & Kitchen,Region X,12,8999.0,107988.0
2026-06-19,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,6,8999.0,53994.0
2026-06-19,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,3,8999.0,26997.0
2026-06-19,P303,PureSip Bottle,Home & Kitchen,Region X,133,899.0,119567.0
2026-06-19,P303,PureSip Bottle,Home & Kitchen,Region Y,90,899.0,80910.0
2026-06-19,P303,PureSip Bottle,Home & Kitchen,Region Z,60,899.0,53940.0
2026-06-19,P304,LoomNest Bedsheet,Home & Kitchen,Region X,28,1799.0,50372.0
2026-06-19,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,15,1799.0,26985.0
2026-06-19,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,7,1799.0,12593.0
2026-06-19,P401,GlowLab Serum,Beauty,Region X,72,1299.0,93528.0
2026-06-19,P401,GlowLab Serum,Beauty,Region Y,41,1299.0,53259.0
2026-06-19,P401,GlowLab Serum,Beauty,Region Z,31,1299.0,40269.0
2026-06-19,P402,SilkTouch Shampoo,Beauty,Region X,131,449.0,58819.0
2026-06-19,P402,SilkTouch Shampoo,Beauty,Region Y,91,449.0,40859.0
2026-06-19,P402,SilkTouch Shampoo,Beauty,Region Z,70,449.0,31430.0
2026-06-19,P403,DewDrop Moisturizer,Beauty,Region X,98,799.0,78302.0
2026-06-19,P403,DewDrop Moisturizer,Beauty,Region Y,47,799.0,37553.0
2026-06-19,P403,DewDrop Moisturizer,Beauty,Region Z,41,799.0,32759.0
2026-06-20,P101,VoltX Pro 5G Phone,Electronics,Region X,83,24999.0,2074917.0
2026-06-20,P101,VoltX Pro 5G Phone,Electronics,Region Y,41,24999.0,1024959.0
2026-06-20,P101,VoltX Pro 5G Phone,Electronics,Region Z,34,24999.0,849966.0
2026-06-20,P102,VoltX Lite 5G Phone,Electronics,Region X,56,14999.0,839944.0
2026-06-20,P102,VoltX Lite 5G Phone,Electronics,Region Y,35,14999.0,524965.0
2026-06-20,P102,VoltX Lite 5G Phone,Electronics,Region Z,15,14999.0,224985.0
2026-06-20,P103,SoundCore Buds,Electronics,Region X,98,2999.0,293902.0
2026-06-20,P103,SoundCore Buds,Electronics,Region Y,59,2999.0,176941.0
2026-06-20,P103,SoundCore Buds,Electronics,Region Z,38,2999.0,113962.0
2026-06-20,P104,NovaTab 11,Electronics,Region X,21,18999.0,398979.0
2026-06-20,P104,NovaTab 11,Electronics,Region Y,16,18999.0,303984.0
2026-06-20,P104,NovaTab 11,Electronics,Region Z,8,18999.0,151992.0
2026-06-20,P201,UrbanDen Jacket,Apparel,Region X,60,3499.0,209940.0
2026-06-20,P201,UrbanDen Jacket,Apparel,Region Y,32,3499.0,111968.0
2026-06-20,P201,UrbanDen Jacket,Apparel,Region Z,14,3499.0,48986.0
2026-06-20,P202,FlexiKnit Tee,Apparel,Region X,165,999.0,164835.0
2026-06-20,P202,FlexiKnit Tee,Apparel,Region Y,93,999.0,92907.0
2026-06-20,P202,FlexiKnit Tee,Apparel,Region Z,50,999.0,49950.0
2026-06-20,P203,TrailBlaze Sneakers,Apparel,Region X,37,4599.0,170163.0
2026-06-20,P203,TrailBlaze Sneakers,Apparel,Region Y,17,4599.0,78183.0
2026-06-20,P203,TrailBlaze Sneakers,Apparel,Region Z,16,4599.0,73584.0
2026-06-20,P204,CloudWeave Hoodie,Apparel,Region X,47,2199.0,103353.0
2026-06-20,P204,CloudWeave Hoodie,Apparel,Region Y,28,2199.0,61572.0
2026-06-20,P204,CloudWeave Hoodie,Apparel,Region Z,13,2199.0,28587.0
2026-06-20,P301,ChefPro Blender,Home & Kitchen,Region X,18,5499.0,98982.0
2026-06-20,P301,ChefPro Blender,Home & Kitchen,Region Y,8,5499.0,43992.0
2026-06-20,P301,ChefPro Blender,Home & Kitchen,Region Z,7,5499.0,38493.0
2026-06-20,P302,AeroFry Air Cooker,Home & Kitchen,Region X,9,8999.0,80991.0
2026-06-20,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,12,8999.0,107988.0
2026-06-20,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,4,8999.0,35996.0
2026-06-20,P303,PureSip Bottle,Home & Kitchen,Region X,155,899.0,139345.0
2026-06-20,P303,PureSip Bottle,Home & Kitchen,Region Y,104,899.0,93496.0
2026-06-20,P303,PureSip Bottle,Home & Kitchen,Region Z,75,899.0,67425.0
2026-06-20,P304,LoomNest Bedsheet,Home & Kitchen,Region X,33,1799.0,59367.0
2026-06-20,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,17,1799.0,30583.0
2026-06-20,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,7,1799.0,12593.0
2026-06-20,P401,GlowLab Serum,Beauty,Region X,87,1299.0,113013.0
2026-06-20,P401,GlowLab Serum,Beauty,Region Y,34,1299.0,44166.0
2026-06-20,P401,GlowLab Serum,Beauty,Region Z,37,1299.0,48063.0
2026-06-20,P402,SilkTouch Shampoo,Beauty,Region X,209,449.0,93841.0
2026-06-20,P402,SilkTouch Shampoo,Beauty,Region Y,144,449.0,64656.0
2026-06-20,P402,SilkTouch Shampoo,Beauty,Region Z,84,449.0,37716.0
2026-06-20,P403,DewDrop Moisturizer,Beauty,Region X,120,799.0,95880.0
2026-06-20,P403,DewDrop Moisturizer,Beauty,Region Y,77,799.0,61523.0
2026-06-20,P403,DewDrop Moisturizer,Beauty,Region Z,38,799.0,30362.0
2026-06-21,P101,VoltX Pro 5G Phone,Electronics,Region X,80,24999.0,1999920.0
2026-06-21,P101,VoltX Pro 5G Phone,Electronics,Region Y,41,24999.0,1024959.0
2026-06-21,P101,VoltX Pro 5G Phone,Electronics,Region Z,20,24999.0,499980.0
2026-06-21,P102,VoltX Lite 5G Phone,Electronics,Region X,60,14999.0,899940.0
2026-06-21,P102,VoltX Lite 5G Phone,Electronics,Region Y,27,14999.0,404973.0
2026-06-21,P102,VoltX Lite 5G Phone,Electronics,Region Z,22,14999.0,329978.0
2026-06-21,P103,SoundCore Buds,Electronics,Region X,82,2999.0,245918.0
2026-06-21,P103,SoundCore Buds,Electronics,Region Y,67,2999.0,200933.0
2026-06-21,P103,SoundCore Buds,Electronics,Region Z,45,2999.0,134955.0
2026-06-21,P104,NovaTab 11,Electronics,Region X,42,18999.0,797958.0
2026-06-21,P104,NovaTab 11,Electronics,Region Y,11,18999.0,208989.0
2026-06-21,P104,NovaTab 11,Electronics,Region Z,10,18999.0,189990.0
2026-06-21,P201,UrbanDen Jacket,Apparel,Region X,33,3499.0,115467.0
2026-06-21,P201,UrbanDen Jacket,Apparel,Region Y,30,3499.0,104970.0
2026-06-21,P201,UrbanDen Jacket,Apparel,Region Z,22,3499.0,76978.0
2026-06-21,P202,FlexiKnit Tee,Apparel,Region X,110,999.0,109890.0
2026-06-21,P202,FlexiKnit Tee,Apparel,Region Y,61,999.0,60939.0
2026-06-21,P202,FlexiKnit Tee,Apparel,Region Z,59,999.0,58941.0
2026-06-21,P203,TrailBlaze Sneakers,Apparel,Region X,43,4599.0,197757.0
2026-06-21,P203,TrailBlaze Sneakers,Apparel,Region Y,15,4599.0,68985.0
2026-06-21,P203,TrailBlaze Sneakers,Apparel,Region Z,12,4599.0,55188.0
2026-06-21,P204,CloudWeave Hoodie,Apparel,Region X,37,2199.0,81363.0
2026-06-21,P204,CloudWeave Hoodie,Apparel,Region Y,13,2199.0,28587.0
2026-06-21,P204,CloudWeave Hoodie,Apparel,Region Z,13,2199.0,28587.0
2026-06-21,P301,ChefPro Blender,Home & Kitchen,Region X,13,5499.0,71487.0
2026-06-21,P301,ChefPro Blender,Home & Kitchen,Region Y,10,5499.0,54990.0
2026-06-21,P301,ChefPro Blender,Home & Kitchen,Region Z,16,5499.0,87984.0
2026-06-21,P302,AeroFry Air Cooker,Home & Kitchen,Region X,14,8999.0,125986.0
2026-06-21,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,13,8999.0,116987.0
2026-06-21,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,2,8999.0,17998.0
2026-06-21,P303,PureSip Bottle,Home & Kitchen,Region X,155,899.0,139345.0
2026-06-21,P303,PureSip Bottle,Home & Kitchen,Region Y,88,899.0,79112.0
2026-06-21,P303,PureSip Bottle,Home & Kitchen,Region Z,41,899.0,36859.0
2026-06-21,P304,LoomNest Bedsheet,Home & Kitchen,Region X,38,1799.0,68362.0
2026-06-21,P304,LoomNest Bedsheet,Home & Kitchen,Region Y,27,1799.0,48573.0
2026-06-21,P304,LoomNest Bedsheet,Home & Kitchen,Region Z,12,1799.0,21588.0
2026-06-21,P401,GlowLab Serum,Beauty,Region X,78,1299.0,101322.0
2026-06-21,P401,GlowLab Serum,Beauty,Region Y,42,1299.0,54558.0
2026-06-21,P401,GlowLab Serum,Beauty,Region Z,27,1299.0,35073.0
2026-06-21,P402,SilkTouch Shampoo,Beauty,Region X,153,449.0,68697.0
2026-06-21,P402,SilkTouch Shampoo,Beauty,Region Y,86,449.0,38614.0
2026-06-21,P402,SilkTouch Shampoo,Beauty,Region Z,85,449.0,38165.0
2026-06-21,P403,DewDrop Moisturizer,Beauty,Region X,129,799.0,103071.0
2026-06-21,P403,DewDrop Moisturizer,Beauty,Region Y,47,799.0,37553.0
2026-06-21,P403,DewDrop Moisturizer,Beauty,Region Z,31,799.0,24769.0
2026-06-22,P101,VoltX Pro 5G Phone,Electronics,Region X,65,24999.0,1624935.0
2026-06-22,P101,VoltX Pro 5G Phone,Electronics,Region Y,36,24999.0,899964.0
2026-06-22,P101,VoltX Pro 5G Phone,Electronics,Region Z,19,24999.0,474981.0
2026-06-22,P102,VoltX Lite 5G Phone,Electronics,Region X,57,14999.0,854943.0
2026-06-22,P102,VoltX Lite 5G Phone,Electronics,Region Y,21,14999.0,314979.0
2026-06-22,P102,VoltX Lite 5G Phone,Electronics,Region Z,12,14999.0,179988.0
2026-06-22,P103,SoundCore Buds,Electronics,Region X,103,2999.0,308897.0
2026-06-22,P103,SoundCore Buds,Electronics,Region Y,52,2999.0,155948.0
2026-06-22,P103,SoundCore Buds,Electronics,Region Z,32,2999.0,95968.0
2026-06-22,P104,NovaTab 11,Electronics,Region X,22,18999.0,417978.0
2026-06-22,P104,NovaTab 11,Electronics,Region Y,19,18999.0,360981.0
2026-06-22,P104,NovaTab 11,Electronics,Region Z,6,18999.0,113994.0
2026-06-22,P201,UrbanDen Jacket,Apparel,Region X,36,3499.0,125964.0
2026-06-22,P201,UrbanDen Jacket,Apparel,Region Y,18,3499.0,62982.0
2026-06-22,P201,UrbanDen Jacket,Apparel,Region Z,14,3499.0,48986.0
2026-06-22,P202,FlexiKnit Tee,Apparel,Region X,120,999.0,119880.0
2026-06-22,P202,FlexiKnit Tee,Apparel,Region Y,73,999.0,72927.0
2026-06-22,P202,FlexiKnit Tee,Apparel,Region Z,46,999.0,45954.0
2026-06-22,P203,TrailBlaze Sneakers,Apparel,Region X,33,4599.0,151767.0
2026-06-22,P203,TrailBlaze Sneakers,Apparel,Region Y,22,4599.0,101178.0
2026-06-22,P203,TrailBlaze Sneakers,Apparel,Region Z,4,4599.0,18396.0
2026-06-22,P204,CloudWeave Hoodie,Apparel,Region X,34,2199.0,74766.0
2026-06-22,P204,CloudWeave Hoodie,Apparel,Region Y,27,2199.0,59373.0
2026-06-22,P204,CloudWeave Hoodie,Apparel,Region Z,13,2199.0,28587.0
2026-06-22,P301,ChefPro Blender,Home & Kitchen,Region X,13,5499.0,71487.0
2026-06-22,P301,ChefPro Blender,Home & Kitchen,Region Y,7,5499.0,38493.0
2026-06-22,P301,ChefPro Blender,Home & Kitchen,Region Z,5,5499.0,27495.0
2026-06-22,P302,AeroFry Air Cooker,Home & Kitchen,Region X,9,8999.0,80991.0
2026-06-22,P302,AeroFry Air Cooker,Home & Kitchen,Region Y,10,8999.0,89990.0
2026-06-22,P302,AeroFry Air Cooker,Home & Kitchen,Region Z,6,8999.0,53994.0
2026-06-22,P303,PureSip Bottle,Home & Kitchen,Region X,138,899.0,124062.0
